"states","time"
"2804",1,596.912635309341
"2805",2,597.238504794368
"2806",1,597.615846301941
"2807",3,597.903817626776
"2808",2,598.024856497912
"2809",1,598.132402653253
"2810",2,598.410851851008
"2811",1,598.511982304179
"2812",3,598.563299348247
"2813",2,598.573113570032
"2814",1,598.822223634502
"2815",2,598.854080890464
"2816",1,599.652489138874
"2817",2,599.715562321004
"2818",1,599.825187193221
"2819",2,599.953077168034
"2820",1,600.336502803299
"2821",2,600.369355377175
"2822",1,600.734867301183
"2823",3,600.93761568939
"2824",2,601.051170611829
"2825",3,601.279760431107
"2826",2,601.281035410437
"2827",3,602.157320889799
"2828",2,602.161076813226
"2829",1,602.983802381675
"2830",2,603.234453078759
"2831",1,603.347093566624
"2832",2,603.733430403567
"2833",1,604.63490170304
"2834",2,604.724922918769
"2835",3,604.908797067179
"2836",1,605.074635015622
"2837",3,605.248993582224
"2838",2,605.259571839722
"2839",1,605.390868265314
"2840",3,605.537997813717
"2841",1,605.745240211308
"2842",3,605.876226211875
"2843",1,605.966892359035
"2844",2,605.968719507504
"2845",1,606.261663719249
"2846",2,606.280406310894
"2847",3,606.998392474535
"2848",2,607.003808925091
"2849",1,607.417302435406
"2850",2,607.479651323778
"2851",1,607.61064896968
"2852",2,607.65405698973
"2853",1,607.885465834665
"2854",2,607.926481436886
"2855",1,608.307427256761
"2856",3,608.81539903897
"2857",2,609.043947637567
"2858",3,609.478822791504
"2859",2,609.611752452854
"2860",1,609.685806086346
"2861",3,609.739742434798
"2862",2,609.801872602671
"2863",1,610.292152137947
"2864",2,610.303432762099
"2865",1,610.350039179379
"2866",3,610.353382908321
"2867",2,610.555247620029
"2868",3,611.124085923937
"2869",2,611.13677310047
"2870",3,611.423261331667
"2871",2,611.60605608193
"2872",1,611.698223585615
"2873",2,611.735370039128
"2874",1,612.292749303492
"2875",2,612.42596415056
"2876",3,612.458103291207
"2877",1,612.462936799199
"2878",3,612.489667503228
"2879",1,612.514471338661
"2880",2,612.533611104485
"2881",3,612.696921849285
"2882",2,612.869423807121
"2883",3,614.62622972056
"2884",2,614.634083228223
"2885",3,615.166632393152
"2886",2,615.219639825213
"2887",3,615.437274227866
"2888",1,615.669934234831
"2889",3,615.730270898684
"2890",1,615.848929229208
"2891",2,615.920575597456
"2892",1,616.326675412281
"2893",2,616.52814588256
"2894",3,616.545448170768
"2895",1,616.633275437636
"2896",3,616.688343940191
"2897",2,616.837250633996
"2898",1,616.901545806685
"2899",2,617.061425446081
"2900",1,617.513548836181
"2901",3,617.525502692667
"2902",2,617.566244412505
"2903",3,617.860470446939
"2904",1,617.972343368869
"2905",2,618.073605434335
"2906",1,618.396644312953
"2907",2,618.442778768292
"2908",3,618.682354950155
"2909",1,618.722050604452
"2910",2,618.808249478619
"2911",1,619.001560458373
"2912",3,619.300145472466
"2913",2,619.365725029064
"2914",1,619.427886790568
"2915",2,619.461738558691
"2916",1,619.507104294346
"2917",2,619.603814714211
"2918",3,621.049881859221
"2919",2,621.137646135213
"2920",1,621.289600914149
"2921",2,621.351882111086
"2922",1,621.362881176628
"2923",3,621.700608116394
"2924",2,621.705311997245
"2925",1,622.640738859182
"2926",3,622.745884080603
"2927",2,622.904970471773
"2928",1,623.467910776851
"2929",2,623.549988353354
"2930",1,623.644523902995
"2931",2,623.795697763877
"2932",1,623.831716977567
"2933",2,623.867189270486
"2934",1,623.905689973528
"2935",3,623.908924214669
"2936",1,623.916701606834
"2937",3,624.373206897984
"2938",2,624.42676312817
"2939",3,625.795856557425
"2940",2,625.830118226657
"2941",3,626.464912149893
"2942",1,626.720410537441
"2943",2,626.741449188857
"2944",1,627.050083614604
"2945",3,627.405142319713
"2946",1,627.406526126054
"2947",3,627.567871156701
"2948",1,627.621952799165
"2949",3,627.816706173138
"2950",2,627.846504584232
"2951",3,628.523623578993
"2952",2,628.751867371943
"2953",1,628.796338424261
"2954",3,628.903528554539
"2955",2,628.905957070819
"2956",3,628.992667569582
"2957",1,629.070132026485
"2958",2,629.114422179212
"2959",3,629.792882080575
"2960",2,629.850030262009
"2961",3,630.443286858951
"2962",1,630.549776332206
"2963",3,630.745928763165
"2964",2,630.974747427746
"2965",1,631.036980436527
"2966",2,631.042079159635
"2967",1,631.141910481611
"2968",2,631.178534212983
"2969",1,631.681226145915
"2970",3,632.016040626407
"2971",2,632.151675536717
"2972",3,632.944879559246
"2973",2,633.049778901545
"2974",1,633.051159486461
"2975",3,633.075217072518
"2976",2,633.225975171855
"2977",1,633.596571560654
"2978",3,633.73756027751
"2979",2,633.744849360918
"2980",1,634.698171225705
"2981",2,634.812099851298
"2982",1,635.098443006726
"2983",2,635.411076999354
"2984",3,635.533585585199
"2985",1,635.556218306545
"2986",2,635.799801538466
"2987",3,636.664462264352
"2988",2,636.672152138573
"2989",1,636.878678051118
"2990",2,637.025002747836
"2991",1,637.040732725353
"2992",3,637.045432419811
"2993",2,637.078820950696
"2994",1,637.609556426863
"2995",3,637.791117666082
"2996",2,637.875229396717
"2997",1,638.177116969227
"2998",3,638.324736266179
"2999",2,638.518946005206
"3000",1,639.027927308963
"3001",3,639.096060902341
"3002",2,639.106981501045
"3003",1,639.122604403627
"3004",3,639.67222991519
"3005",2,639.696764824511
"3006",1,639.772697749556
"3007",2,640.126194796175
"3008",3,640.621573744458
"3009",2,640.740530245571
"3010",1,640.854728176404
"3011",3,640.995723500993
"3012",1,641.154979767853
"3013",3,641.2239053252
"3014",2,641.231983574515
"3015",3,641.621356267424
"3016",2,641.670294535422
"3017",3,642.508661662262
"3018",2,642.603003501659
"3019",3,642.729771484346
"3020",2,642.778221443021
"3021",1,643.223058615564
"3022",2,643.337100774269
"3023",1,644.03068479952
"3024",2,644.218517989474
"3025",1,645.209779533138
"3026",2,645.248765361657
"3027",1,645.512206784379
"3028",3,645.539753908119
"3029",1,645.719845074988
"3030",3,645.783516985657
"3031",1,645.879954378609
"3032",3,645.910796372088
"3033",2,645.940479697328
"3034",1,645.999359023193
"3035",2,646.074092992021
"3036",3,646.136300250067
"3037",2,646.199123163176
"3038",1,646.232433167162
"3039",3,646.409511001191
"3040",2,646.706780419282
"3041",3,646.909522622886
"3042",2,646.939877968666
"3043",1,647.647839836122
"3044",3,647.696968386537
"3045",2,647.756613000085
"3046",1,648.93245921376
"3047",2,648.957532586402
"3048",3,649.256027789659
"3049",2,649.28558561692
"3050",3,649.474996810526
"3051",2,649.801483316875
"3052",1,650.245024859252
"3053",3,650.39892614195
"3054",2,650.626453284041
"3055",1,650.845730238461
"3056",2,650.984322220071
"3057",1,651.216529560259
"3058",2,651.396208278507
"3059",1,651.745575020384
"3060",3,651.802535063322
"3061",2,651.831377702034
"3062",1,652.510879079525
"3063",3,652.84317881303
"3064",2,653.150137997963
"3065",3,653.452655170378
"3066",2,653.615889540601
"3067",3,654.782706193311
"3068",2,654.973947353473
"3069",1,655.626172316353
"3070",2,655.748004820988
"3071",1,655.776028896776
"3072",3,655.836861893939
"3073",2,655.838225256923
"3074",1,655.910414425032
"3075",3,655.92778647582
"3076",2,655.93841712886
"3077",3,656.119255465563
"3078",2,656.175395231868
"3079",1,656.45738410222
"3080",2,656.476646003243
"3081",1,656.588593396288
"3082",3,656.670040283564
"3083",1,656.744974396412
"3084",2,656.816802533564
"3085",1,657.19133193904
"3086",2,657.305068029523
"3087",1,657.476239047678
"3088",2,657.779241611871
"3089",3,657.931256591736
"3090",2,658.029952913384
"3091",1,658.806588081335
"3092",3,658.988612700411
"3093",2,659.062803527897
"3094",1,659.073450524522
"3095",3,659.087484083611
"3096",2,659.140289289484
"3097",3,659.766534556708
"3098",1,660.258345161617
"3099",3,660.442997004889
"3100",2,660.472172361238
"3101",3,661.004240224508
"3102",2,661.200211501646
"3103",1,661.642984255317
"3104",3,661.711552812864
"3105",1,661.806880150558
"3106",2,661.820514361819
"3107",3,661.829733218977
"3108",2,661.894637445965
"3109",3,661.931207454809
"3110",2,661.933896877516
"3111",3,662.797695563777
"3112",2,662.822670189134
"3113",1,663.387546017215
"3114",2,663.528612728029
"3115",1,663.61933356508
"3116",3,663.740034626797
"3117",2,663.771419807869
"3118",1,663.823665297191
"3119",2,663.993457345941
"3120",1,664.046266939208
"3121",2,664.093879765897
"3122",3,665.262657370443
"3123",2,665.538131936865
"3124",3,666.61456156559
"3125",2,666.718894811578
"3126",1,667.00953206443
"3127",2,667.197671007818
"3128",1,667.359664837351
"3129",3,667.564121717574
"3130",2,667.581989640103
"3131",3,667.841332192731
"3132",1,667.868593726819
"3133",2,667.931626684544
"3134",1,667.938206285284
"3135",3,668.171012200655
"3136",2,668.234486860795
"3137",1,668.697274262114
"3138",2,668.796950262417
"3139",1,668.94712504193
"3140",3,668.987979772884
"3141",2,669.026731417698
"3142",1,669.289671698303
"3143",3,669.352630888674
"3144",2,669.388652102387
"3145",1,669.721375495259
"3146",2,669.82135373937
"3147",3,670.853522340037
"3148",2,671.072625800028
"3149",1,671.447446562661
"3150",3,671.729278446472
"3151",2,671.760867821845
"3152",1,671.91192548289
"3153",3,671.923455331801
"3154",2,671.98767925289
"3155",1,672.339082092514
"3156",3,672.34126642695
"3157",1,672.536948796356
"3158",2,672.621104681248
"3159",1,672.621667187783
"3160",2,672.6531642616
"3161",1,672.996116271123
"3162",2,673.235472348621
"3163",1,673.940524488099
"3164",2,673.959508856519
"3165",3,675.322961792068
"3166",2,675.335062663188
"3167",3,675.543902507635
"3168",2,675.681916922599
"3169",1,676.437473099905
"3170",3,676.484873302662
"3171",2,676.598683405196
"3172",1,676.713042324635
"3173",2,676.87032296927
"3174",3,677.177266422111
"3175",1,677.231055906658
"3176",2,677.333507105626
"3177",1,677.417845507244
"3178",2,677.58295755144
"3179",1,677.923017898433
"3180",2,677.938140947998
"3181",1,678.463761942135
"3182",2,678.490630579132
"3183",1,678.980812594404
"3184",3,679.137989452063
"3185",2,679.203482009558
"3186",1,679.745394689563
"3187",2,679.842792476827
"3188",3,679.868794063871
"3189",2,679.90287950319
"3190",1,679.923561629473
"3191",2,679.998044904072
"3192",3,680.009091173515
"3193",2,680.082598007633
"3194",3,680.743931297096
"3195",2,680.88830133635
"3196",3,680.959935812423
"3197",2,681.640676265158
"3198",3,682.446705937556
"3199",1,682.455323677448
"3200",3,682.464405946306
"3201",2,682.670357737524
"3202",1,683.29416226996
"3203",2,683.514468527899
"3204",1,683.728031224373
"3205",3,683.75459982078
"3206",2,683.819504705348
"3207",1,684.046735321728
"3208",2,684.466749301239
"3209",3,685.451040470989
"3210",2,685.574787990201
"3211",1,685.742190017608
"3212",2,685.774262471717
"3213",1,685.904271192277
"3214",3,686.052294316751
"3215",1,686.142833476364
"3216",2,686.461768532803
"3217",1,686.629178941183
"3218",2,686.825630767193
"3219",1,687.846586697615
"3220",2,687.880281380719
"3221",1,687.937816790414
"3222",2,687.939504334185
"3223",3,688.268811899185
"3224",1,688.320105459488
"3225",3,688.350873377898
"3226",2,688.694349328229
"3227",1,688.987532199534
"3228",3,689.445620429861
"3229",2,689.477710901387
"3230",1,689.997376142141
"3231",3,690.026409245584
"3232",1,690.198575589828
"3233",2,690.249030988099
"3234",1,690.657487840343
"3235",3,690.678435374529
"3236",2,690.764258958519
"3237",1,691.538790857654
"3238",3,691.727593672075
"3239",1,691.730060918314
"3240",2,691.751086718461
"3241",1,692.390992202367
"3242",2,692.608510003451
"3243",1,692.65934900948
"3244",2,692.663109887363
"3245",1,693.067575050003
"3246",2,693.142281949573
"3247",1,693.457159087348
"3248",3,693.523391267185
"3249",2,693.550871793946
"3250",1,693.830969843382
"3251",2,693.935900795806
"3252",1,694.032751018258
"3253",2,694.269465701488
"3254",3,694.833864361861
"3255",2,694.916170222966
"3256",3,695.072357507932
"3257",2,695.143998511445
"3258",1,695.154756036676
"3259",3,695.2703863748
"3260",2,695.337622724917
"3261",3,695.358440982539
"3262",1,695.493277456972
"3263",2,695.523882344144
"3264",3,695.723083689726
"3265",2,695.793062295549
"3266",1,695.894297256336
"3267",3,696.456684792899
"3268",2,696.45850947897
"3269",3,696.597935659131
"3270",2,696.619600660315
"3271",3,696.865424160684
"3272",2,697.090035492003
"3273",3,697.31866532482
"3274",2,697.348635060822
"3275",3,698.374949924715
"3276",1,698.543702163568
"3277",2,699.127373349191
"3278",1,699.729470514475
"3279",2,699.72981598513
"3280",3,699.770928631125
"3281",1,699.892282347508
"3282",3,699.917012770663
"3283",2,700.028319929058
"3284",3,700.106149861002
"3285",1,700.117459635966
"3286",2,700.285919772362
"3287",1,700.744482559964
"3288",3,700.875052514987
"3289",2,700.914449879602
"3290",1,701.318792952698
"3291",3,701.358719191688
"3292",2,701.382821631991
"3293",1,701.798345904219
"3294",3,701.924396897864
"3295",2,702.127604327406
"3296",1,702.590077138726
"3297",3,702.590870585202
"3298",2,702.852758732389
"3299",1,703.473245259118
"3300",2,703.918074064145
"3301",1,704.370300814211
"3302",2,704.408375687017
"3303",1,704.545816069519
"3304",2,704.570327314016
"3305",1,705.393781177511
"3306",3,705.431087342524
"3307",2,705.614649409559
"3308",3,705.637268155478
"3309",2,705.692662873702
"3310",1,705.783977491712
"3311",3,705.804415330222
"3312",2,706.085692982241
"3313",1,706.151017123419
"3314",2,706.44072698899
"3315",3,706.527200230904
"3316",2,706.679561308421
"3317",1,706.991023745456
"3318",2,707.124781125643
"3319",1,707.506016532356
"3320",2,707.574812245109
"3321",1,707.778288107851
"3322",3,707.841751053949
"3323",2,707.843760475537
"3324",3,708.153451622019
"3325",2,708.455248915925
"3326",1,708.679636288304
"3327",3,709.05017517145
"3328",2,709.070482993423
"3329",1,709.388631527236
"3330",2,709.491927061852
"3331",1,710.175731172455
"3332",3,710.182659396053
"3333",2,710.220905115844
"3334",1,710.524629000125
"3335",2,710.96786602586
"3336",1,711.325429597378
"3337",2,711.363730697729
"3338",1,712.006504312438
"3339",2,712.146522555665
"3340",1,712.968690827611
"3341",3,713.354893818916
"3342",2,713.500604108529
"3343",1,713.93938626635
"3344",2,714.306318050761
"3345",3,714.461461281449
"3346",2,714.493403508373
"3347",1,714.587930822894
"3348",2,714.77929859599
"3349",3,714.781359360843
"3350",2,714.95931767352
"3351",1,714.978155063056
"3352",3,715.016361116375
"3353",1,715.035669219277
"3354",3,715.221450067343
"3355",1,715.414764280649
"3356",2,715.585138399139
"3357",3,715.667180516742
"3358",2,715.69694589304
"3359",3,715.72693916822
"3360",2,715.896373286831
"3361",1,715.975052294309
"3362",2,715.995002437664
"3363",3,716.211112879498
"3364",2,716.48057548436
"3365",3,717.634358914663
"3366",2,717.720474940154
"3367",1,717.808375489793
"3368",2,717.855269269098
"3369",3,717.879871624483
"3370",2,717.943715098009
"3371",1,718.039770599058
"3372",2,718.079305056846
"3373",1,718.818488069215
"3374",2,718.982504809611
"3375",3,719.145738279651
"3376",2,719.194561691231
"3377",1,719.846531043016
"3378",3,719.902914029242
"3379",2,720.021728402562
"3380",1,720.805429121064
"3381",2,721.02070597959
"3382",3,722.423762487531
"3383",2,722.431073104447
"3384",1,722.828631217826
"3385",3,723.123774957119
"3386",2,723.206321863466
"3387",1,723.961110228639
"3388",2,723.969809890109
"3389",3,724.450555417536
"3390",1,724.492888486284
"3391",2,724.541628530926
"3392",1,724.885733090553
"3393",2,724.999839103876
"3394",1,725.544415599275
"3395",3,725.641809258218
"3396",2,725.700820686436
"3397",1,725.976141901362
"3398",2,726.454116075885
"3399",3,726.494604049446
"3400",2,726.579833005751
"3401",3,726.618350002645
"3402",2,726.823118886762
"3403",3,727.060684511755
"3404",2,727.083644105904
"3405",1,727.107295372375
"3406",3,727.139484828301
"3407",2,727.207256895919
"3408",1,727.458906685897
"3409",3,727.631629110277
"3410",2,727.690471552808
"3411",1,727.736835777789
"3412",2,727.807041846595
"3413",1,728.277083786951
"3414",3,728.489530606631
"3415",2,728.627515973216
"3416",1,729.205613275196
"3417",3,729.631825076229
"3418",2,729.72360109521
"3419",3,729.938363538421
"3420",2,730.053354491771
"3421",3,731.20572824056
"3422",2,731.321997927168
"3423",1,731.459890122258
"3424",3,731.675569406754
"3425",2,731.697988495274
"3426",1,732.761660997736
"3427",3,733.035975618406
"3428",2,733.042797078819
"3429",3,733.446204889075
"3430",1,733.504487536124
"3431",2,733.654180579762
"3432",1,735.515274856077
"3433",3,735.889820275652
"3434",1,735.963718096606
"3435",2,736.319525825044
"3436",1,737.390864879946
"3437",2,737.438044078597
"3438",1,737.806088830738
"3439",3,737.812438346373
"3440",2,737.834478009819
"3441",3,738.410957926745
"3442",2,738.423730983704
"3443",1,738.869641732708
"3444",3,739.241796865398
"3445",2,739.399397224851
"3446",3,739.744695930939
"3447",1,739.812533313293
"3448",3,739.867941658208
"3449",2,739.890033187488
"3450",3,739.991986207582
"3451",2,740.085417484849
"3452",1,740.104385044876
"3453",2,740.190688795926
"3454",3,741.065195250011
"3455",2,741.100962092986
"3456",3,741.239715412145
"3457",1,741.333836322665
"3458",2,741.355927630924
"3459",1,741.496470171662
"3460",2,741.608892687973
"3461",3,741.609873381213
"3462",1,741.632895880114
"3463",2,741.686292665512
"3464",1,741.861209949544
"3465",3,742.418676381347
"3466",2,742.442709032527
"3467",1,742.659540333976
"3468",3,742.676318167829
"3469",2,742.916634959265
"3470",1,743.083254924606
"3471",3,743.105338404088
"3472",2,743.124968731976
"3473",1,743.579967909389
"3474",3,743.670630366593
"3475",1,743.727039912069
"3476",2,743.855092037637
"3477",3,744.29155006975
"3478",2,744.372546509741
"3479",1,744.403208325728
"3480",2,744.478702990081
"3481",1,744.595542598725
"3482",2,744.647820361633
"3483",1,745.014063325433
"3484",3,745.058131035295
"3485",1,745.171146865811
"3486",3,745.250608981309
"3487",2,745.420945862597
"3488",1,746.160550092593
"3489",3,746.160716400768
"3490",2,746.204799722655
"3491",1,746.535884200371
"3492",2,746.561822854922
"3493",1,746.603884624791
"3494",2,746.610250976061
"3495",1,747.027587904107
"3496",2,747.059068254522
"3497",1,747.08975481823
"3498",2,747.128535527144
"3499",3,747.204387584617
"3500",2,747.485939348819
"3501",1,747.553732505787
"3502",2,747.573990059998
"3503",3,748.112110062018
"3504",2,748.249192992134
"3505",3,748.26604947625
"3506",2,748.296816439011
"3507",3,748.478856561418
"3508",2,748.492655418031
"3509",3,748.696674212962
"3510",1,748.768832420613
"3511",3,748.903377936836
"3512",1,749.004342716962
"3513",2,749.010665312137
"3514",1,749.422223696521
"3515",2,749.454335980619
"3516",1,749.860913735362
"3517",3,749.96904054689
"3518",2,750.103713878881
"3519",3,750.611673537161
"3520",2,750.65515473244
"3521",3,751.017085687229
"3522",2,751.066190181936
"3523",1,751.759397402069
"3524",3,752.131904033097
"3525",2,752.13896311717
"3526",1,752.228618735121
"3527",2,752.420376045121
"3528",1,752.530296311438
"3529",3,752.616591325795
"3530",2,752.737862940572
"3531",1,752.865197082441
"3532",2,752.88797213822
"3533",1,753.169510048677
"3534",2,753.25582880257
"3535",3,753.453895997253
"3536",2,753.535121948854
"3537",1,753.646138826548
"3538",2,753.941507128584
"3539",1,753.950466698553
"3540",2,754.303371547383
"3541",3,754.484843502645
"3542",2,754.772324488113
"3543",1,754.858927323595
"3544",3,754.93320271018
"3545",2,755.116197543257
"3546",1,755.285135320193
"3547",2,755.289888913316
"3548",1,756.161841893099
"3549",2,756.263632807831
"3550",1,756.538331123019
"3551",2,756.61292547791
"3552",1,756.624384525816
"3553",2,756.737246295556
"3554",1,756.807350055103
"3555",2,757.109665881853
"3556",1,757.580025255204
"3557",3,757.650364028124
"3558",2,757.851291927198
"3559",3,758.201380726105
"3560",2,758.556857476423
"3561",1,759.110915818177
"3562",2,759.33609932606
"3563",1,759.390205868901
"3564",3,759.402744975949
"3565",2,759.610481668593
"3566",3,759.656948582082
"3567",2,759.796892982316
"3568",1,760.425616924504
"3569",3,760.459369266569
"3570",2,760.539003217689
"3571",1,761.191415997298
"3572",2,761.349627598148
"3573",1,762.749811584823
"3574",2,762.7814517311
"3575",1,763.03739577217
"3576",3,763.611460729741
"3577",2,764.090840214413
"3578",3,764.506249792889
"3579",2,764.548127893793
"3580",3,764.717421449224
"3581",2,765.149263015294
"3582",1,765.248008180842
"3583",2,765.329376637088
"3584",1,765.867929263103
"3585",3,765.874136501414
"3586",2,765.905092815424
"3587",1,766.10552753743
"3588",3,766.107043992817
"3589",2,766.187259125812
"3590",1,766.454679758343
"3591",2,766.741172821071
"3592",1,767.160418562846
"3593",2,767.166554663111
"3594",1,767.171326634255
"3595",3,767.187728193215
"3596",2,767.283306937158
"3597",3,769.595371236392
"3598",1,769.646842104914
"3599",2,769.710260918196
"3600",1,769.996481989343
"3601",2,770.136918725046
"3602",1,770.138151402202
"3603",3,770.215694651615
"3604",2,770.238953430413
"3605",3,770.396492782257
"3606",2,770.529810733942
"3607",1,770.978217203888
"3608",3,770.997388968247
"3609",2,771.255637349552
"3610",1,772.311398967035
"3611",3,772.442930083277
"3612",1,772.592601760777
"3613",3,772.768758457641
"3614",2,772.990766620837
"3615",1,773.134651349713
"3616",3,773.430229472886
"3617",2,773.527054090743
"3618",3,774.898307207688
"3619",2,774.944285825416
"3620",3,775.197130468263
"3621",2,775.312038802524
"3622",3,775.314926539091
"3623",2,775.386806303844
"3624",3,775.568965767254
"3625",1,775.617599320341
"3626",3,775.836211984876
"3627",2,775.896749100892
"3628",3,775.926287677521
"3629",2,776.257160856885
"3630",1,776.463665571793
"3631",3,776.486883063444
"3632",2,776.51773133298
"3633",3,776.941317410968
"3634",2,777.071713266318
"3635",3,777.265455482417
"3636",1,777.504724741337
"3637",2,777.706781524578
"3638",3,778.022799910391
"3639",2,778.302920731782
"3640",1,778.306136560925
"3641",2,778.602938812049
"3642",1,778.770502882635
"3643",2,779.019001199478
"3644",1,779.438987943869
"3645",3,779.599961244505
"3646",2,779.681885292691
"3647",1,780.61187339098
"3648",2,780.667121596847
"3649",1,781.32387125651
"3650",3,781.474379874958
"3651",2,781.601136097085
"3652",3,782.117875891604
"3653",2,782.145301412191
"3654",1,782.575766979562
"3655",2,782.648827889546
"3656",1,782.898674717717
"3657",2,782.961972221926
"3658",3,783.134790822356
"3659",2,783.212333409074
"3660",1,783.516989365644
"3661",3,783.723425032685
"3662",1,783.766628552109
"3663",2,784.2274630683
"3664",1,784.587034884264
"3665",2,784.755695544073
"3666",1,784.814247734502
"3667",3,785.157283225938
"3668",1,785.361843720181
"3669",3,785.420383003798
"3670",2,785.84213079979
"3671",1,786.247899761415
"3672",2,786.271400506664
"3673",1,786.769737113792
"3674",2,786.79857549488
"3675",3,786.951799160434
"3676",2,786.984688797874
"3677",1,787.02577886795
"3678",3,787.145467665226
"3679",2,787.190648867663
"3680",3,787.474362561393
"3681",2,787.611659725237
"3682",1,788.075525261538
"3683",2,788.083111960983
"3684",3,788.424806132989
"3685",2,788.434287939231
"3686",1,789.801489173382
"3687",3,789.834677762825
"3688",2,789.849895765303
"3689",3,789.910908419868
"3690",2,789.992209060744
"3691",1,790.371483053686
"3692",2,790.463742398913
"3693",3,790.534084621385
"3694",2,790.94995131846
"3695",1,791.050383110987
"3696",3,791.093337320558
"3697",1,791.115796081065
"3698",3,791.573865449317
"3699",1,791.65420022307
"3700",3,791.661048581464
"3701",1,791.66960348246
"3702",3,791.713668698396
"3703",2,791.846623100735
"3704",1,792.111720909527
"3705",3,792.324548538005
"3706",2,792.354621143312
"3707",1,792.507735287071
"3708",3,792.68851949515
"3709",1,792.880613418605
"3710",2,792.984669381712
"3711",1,793.549152258257
"3712",2,793.6533468003
"3713",1,793.700328747693
"3714",2,793.96358825749
"3715",1,794.404226176633
"3716",3,794.565195500888
"3717",2,794.586689578353
"3718",3,794.645442780556
"3719",2,794.660276912735
"3720",1,794.848720648209
"3721",2,795.061263217231
"3722",3,795.365654588317
"3723",2,795.420309257201
"3724",1,795.513291846701
"3725",2,795.609796963311
"3726",1,795.956705922457
"3727",2,796.066518094121
"3728",3,796.249953588427
"3729",2,796.279901594479
"3730",1,796.316462662626
"3731",3,796.344799698109
"3732",2,796.349391226521
"3733",1,796.887959228671
"3734",2,797.203041982215
"3735",1,797.29728427537
"3736",3,797.50500730883
"3737",2,797.5532727733
"3738",1,797.607205012118
"3739",2,797.674074386286
"3740",3,798.128772877197
"3741",2,798.132266542182
"3742",1,798.364057879755
"3743",2,798.461616450665
"3744",1,798.950930934122
"3745",3,799.02335457802
"3746",2,799.027512307999
"3747",1,799.415247265018
"3748",3,799.501274948896
"3749",2,799.828586908083
"3750",1,800.810385540111
"3751",2,801.162701810393
"3752",1,801.481602823976
"3753",2,801.581261847253
"3754",3,802.507653346648
"3755",2,802.557641291131
"3756",3,802.658261181858
"3757",2,802.791164240079
"3758",3,802.928733359302
"3759",2,802.963719791478
"3760",3,803.011611152185
"3761",2,803.147533732282
"3762",1,803.236493162859
"3763",3,803.542834878002
"3764",2,803.547708893533
"3765",1,803.674085709873
"3766",3,803.718686290759
"3767",2,803.74405791006
"3768",1,804.285151730279
"3769",3,804.355155660245
"3770",1,804.366040649758
"3771",2,804.509793046563
"3772",1,804.527654785597
"3773",3,804.680216419134
"3774",2,804.879940661745
"3775",1,804.950016536195
"3776",2,805.346339252057
"3777",1,805.351148979029
"3778",2,805.442643966166
"3779",1,805.530326850119
"3780",3,805.579925762476
"3781",2,805.650213993074
"3782",1,805.744977873204
"3783",2,805.752068357579
"3784",1,806.146145208288
"3785",3,806.260902327656
"3786",2,806.28429556795
"3787",3,806.57826561405
"3788",2,806.622932189783
"3789",1,807.01272803048
"3790",2,807.02438650831
"3791",1,807.429534694544
"3792",2,807.766671567112
"3793",1,808.108629615633
"3794",2,808.143283919552
"3795",1,808.222762622991
"3796",3,808.50650794162
"3797",2,808.671248107972
"3798",3,808.770272037813
"3799",2,808.771868665969
"3800",1,808.962911996326
"3801",2,809.112453258048
"3802",1,809.284260809572
"3803",3,809.446670492741
"3804",1,809.596651792019
"3805",3,809.699323495983
"3806",2,809.7957681323
"3807",1,810.594182114671
"3808",2,810.609171609482
"3809",1,811.104867661439
"3810",3,811.172850473385
"3811",2,811.219006821114
"3812",1,811.446981742509
"3813",3,811.478729710457
"3814",2,811.602079664825
"3815",3,811.684197614437
"3816",1,811.868341734868
"3817",3,811.978291043781
"3818",2,811.982096821943
"3819",1,812.059490175859
"3820",3,812.077070900336
"3821",2,812.263137089446
"3822",1,812.73275275387
"3823",2,812.761056937205
"3824",1,812.863538514453
"3825",2,812.86874134638
"3826",1,813.478469886653
"3827",2,813.489495135404
"3828",1,813.632409023613
"3829",3,813.808928454942
"3830",2,813.91187622888
"3831",1,814.048832414914
"3832",3,814.184233089926
"3833",2,814.406152342746
"3834",1,814.438836273598
"3835",2,814.532967840913
"3836",1,815.317199124961
"3837",3,815.419951327617
"3838",2,815.441444403564
"3839",3,815.479722466858
"3840",2,815.684955492775
"3841",3,816.328184511672
"3842",2,816.376329756967
"3843",1,816.987401102342
"3844",3,817.107689197821
"3845",2,817.329433077383
"3846",3,817.654360188539
"3847",2,817.686139754917
"3848",1,817.944951060364
"3849",2,818.087904304867
"3850",3,818.108983789621
"3851",2,818.381561994458
"3852",3,819.183793499929
"3853",2,819.243902107919
"3854",3,819.739986686255
"3855",1,819.814801889
"3856",2,820.024732244883
"3857",3,820.028852944013
"3858",2,820.072401480035
"3859",1,820.157232717828
"3860",2,820.160411365547
"3861",1,820.858782622593
"3862",2,820.929826571468
"3863",1,821.151891752386
"3864",3,821.170117636295
"3865",1,821.479034726127
"3866",3,821.541530319134
"3867",2,821.726952438947
"3868",3,821.739044002494
"3869",2,821.865293040322
"3870",3,821.886750702197
"3871",2,821.974451263684
"3872",1,822.048380345249
"3873",3,822.116333465701
"3874",2,822.182710526654
"3875",1,823.094063786891
"3876",3,823.263716924726
"3877",2,823.636388024088
"3878",3,823.646497293148
"3879",1,823.745090176357
